0.0
---
-0.0011409546315673757
---
-0.009141187766333422
---
-0.02699137185094506
---
-0.05517573511947074
---
-0.09374294371108964
---
-0.14315376608396657
---
-0.20442664612988584
---
-0.2788277098552777
---
-0.367151919933454
---
-0.46859645479541673
---
-0.5794478365201731
---
-0.6923179611337219
---
-0.7970603527627097
---
-0.8838481855276312
---
-0.9469993752427693
---
-0.9869367857223456
---
-1.0091127907855655
---
-1.0212399378754797
---
-1.030865746079538
---
-1.0442070248076851
---
-1.0660270125911981
---
-1.1000032885415212
---
-1.149180620621654
---
-1.2163099010702738
---
-1.3039863950612276
---
-1.4145227080602303
---
-1.5494692773479986
---
-1.7086826371037622
---
-1.8889217942404952
---
-2.0822431309626066
---
-2.275021246429851
---
-2.448963306499991
---
-2.5851587914495484
---
-2.6702788783058296
---
-2.701617162239016
---
-2.6876571545073773
---
-2.6440821180813536
---
-2.5882609510721655
---
-2.5352388033045106
---
-2.4961807494662964
---
-2.47858102214204
---
-2.4871907535999176
---
-2.5249513386601845
---
-2.5936135406050504
---
-2.6939504035904984
---
-2.8255614836809206
---
-2.9863050225037115
---
-3.1714621338531446
---
-3.3728845402609005
---
-3.5785970313496915
---
-3.7734865565341313
---
-3.941541052683004
---
-4.069389169351309
---
-4.149891306548858
---
-4.184075183987769
---
-4.180451655193817
---
-4.152226428927531
---
-4.113905033306431
---
-4.0786333041401654
---
-4.056789812662861
---
-4.055629374808973
---
-4.0795026143671675
---
-4.130237157089791
---
-4.207445565925146
---
-4.308694602880255
---
-4.429594722013108
---
-4.563949930071887
---
-4.70414177855943
---
-4.841884094646226
---
-4.969355733461741
---
-5.080520126977809
---
-5.172267011689587
---
-5.244988832473841
---
-5.30238405658084
---
-5.3505703396017195
---
-5.396816551813146
---
-5.448248015759452
---
-5.510765851272471
---
-5.5882593305218595
---
-6.148108059773938
---
-6.248189942583089
---
-6.323211602833228
---
-6.367212591788174
---
-6.37886696311581
---
-6.362128463303335
---
-6.325681039297786
---
-6.281445038643889
---
-6.242716462979964
---
-6.222512619760033
---
-6.232436587454776
---
-6.282058889205628
---
-6.378600285806636
---
-6.526619153030844
---
-6.727425761746749
---
-6.9780350968613964
---
-7.269648983973283
---
-7.585988011081946
---
-7.902302117033276
---
-8.18640737846871
---
-8.403093533129862
---
-8.522012224509131
---
-8.52671117040418
---
-8.420523107127902
---
-8.225921327231399
---
-7.977734701862885
---
-7.714078504604121
---
-7.469156873983868
---
-7.269812130766737
---
-7.135331023308886
---
-7.079009553697711
---
-7.11011161342579
---
-7.235363301206856
---
-7.459509646262393
---
-7.784605363851558
---
-8.20771389872672
---
-8.71677705586182
---
-9.284968931997192
---
-9.865325526090531
---
-10.389831704012591
---
-10.778674086259203
---
-10.962046739466695
---
-10.906858680452507
---
-10.631762704599511
---
-10.199159434454764
---
-9.690343661246041
---
-9.180713244109814
---
-8.726524371897314
---
-8.363443061217275
---
-8.111422766778162
---
-7.980915389624746
---
-7.977896338627887
---
-8.106988102983635
---
-8.372658499407846
---
-8.778444284753576
---
-9.32382930916368
---
-9.998163304466562
---
-10.771421870494528
---
-11.583654331331896
---
-12.339366343638401
---
-12.91767900135524
---
-13.20596912902274
---
-13.146536555808364
---
-12.765269451589102
---
-12.1584708086833
---
-11.449273455662732
---
-10.746433329037762
---
-10.125379500468155
---
-9.629150551559228
---
-9.278084208589947
---
-9.07997669407902
---
-9.037447972799054
---
-9.152151928291767
---
-9.426309700712206
---
-9.86185703612947
---
-10.45700130515344
---
-11.19963308847236
---
-12.057414321873962
---
-12.966434403607389
---
-13.824805140066081
---
-14.50234222141687
---
-14.87471662716366
---
-14.872529897833898
---
-14.514124509015321
---
-13.895805888430342
---
-13.148047538942134
---
-12.390712092456887
---
-11.710033466937578
---
-11.157159221444365
---
-10.757274613419991
---
-10.520169221449548
---
-10.44820153029771
---
-10.540917580007761
---
-10.796732568279607
---
-11.21210363328142
---
-11.77832948089936
---
-12.476024657281862
---
-13.267893298069438
---
-14.092104393618827
---
-14.861164587354255
---
-15.472635176780168
---
-15.834241274860794
---
-15.895215841016489
---
-15.666004371704183
---
-15.212830038706148
---
-14.631421912626282
---
-14.017291193644565
---
-13.446752285795597
---
-12.97143789395296
---
-12.621488578068302
---
-12.411679105060127
---
-12.34694907662696
---
-12.425979467951148
---
-12.6426487803751
---
-12.98565744847624
---
